id	url	title	content	date	images
art722	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/condecoracao-de-duas-personalidades-da-cultura-mocambicana/	Condecoração de duas personalidades da cultura moçambicana	No final do terceiro dia da Visita Oficial a Moçambique, o Presidente da República agraciou o escritor moçambicano João Paulo Borges Coelho e a artista plástica moçambicana Reinata Sadimba, com o grau de Comendador da Ordem do Infante D. Henrique, em cerimónia realizada na Biblioteca do Centro Cultural da Embaixada de Portugal em Maputo.	2022-03-19	img06581,img06582,img06583,img06584,img06585,img06586,img06587
art723	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/inauguracao-da-academia-aga-khan-de-maputo/	Inauguração da Academia Aga Khan de Maputo	O Presidente da República, acompanhado pelo Presidente da República de Moçambique, Filipe Nyusi, inauguraram a Academia Aga Khan de Maputo, na presença do Príncipe Rahim Aga Khan. Após a cerimónia onde foi descerrada a placa de inauguração, os dois Chefes de Estado e o Príncipe Rahim Aga Khan efetuaram uma visita às instalações desta instituição de ensino, tendo passado pelos laboratórios, zona desportiva e residências.	2022-03-19	img06588,img06589,img06590,img06591,img06592,img06593,img06594,img06595,img06596,img06597,img06598,img06599
art724	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/visita-a-escola-de-fuzileiros-navais-mocambicanos-e-ao-centro-militar-de-treino-na-katembe/	Visita à Escola de Fuzileiros Navais moçambicanos e ao centro militar de treino na Katembe	O Presidente da República e Comandante Supremo das Forças Armadas visitou a Escola de Fuzileiros Navais moçambicanos, no âmbito da cooperação bilateral no domínio da defesa, e centro militar de treino na Companhia de Fuzileiros Independente na Katembe no quadro da Missão de Formação Militar da União Europeia (EUTM) em Moçambique.Na Escola de Fuzileiros Navais, e após ter sido recebido com Honras Militares e assistido a um briefing sobre a atividade deste centro militar de formação, o Presidente da República assistiu a uma demonstração de combate em áreas edificadas, com descida em rapel e progressões táticas.O Comandante Supremo das Forças Armadas dirigiu-se depois para a Companhia de Fuzileiros Independente na Katembe, onde observou uma demonstração de atividades de treino militar em três valências: procedimentos de combate em áreas urbanizadas, detenção e processamento de prisioneiros e resposta a incidentes de feridos em combate.	2022-03-19	img06600,img06601,img06602,img06603,img06604,img06605,img06606,img06607,img06608,img06609,img06610,img06611,img06612
art725	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/homenagem-a-universidade-eduardo-mondlane-em-mocambique/	Homenagem à Universidade Eduardo Mondlane em Moçambique	O Presidente da República presidiu à Cerimónia de comemoração do 30.º aniversário da Cooperação entre a Faculdade de Direito da Universidade Eduardo Mondlane (FDUEM) e a Faculdade de Direito da Universidade de Lisboa (FDUL), tendo na ocasião agraciado a Universidade com as insígnias de Membro-Honorário da Ordem da Instrução Pública. Na cerimónia, que decorreu na Sala dos Atos Grandes do Edifício da Reitoria da Universidade em Maputo e na qual foi apresentado o livro “30 Anos de Cooperação FDUEM-FDUL”, o Presidente Marcelo Rebelo de Sousa assinalou a importância desta Cooperação, a mais antiga de todas as existentes com Universidades portuguesas nos mais variados campos de ensino, e no final entregou as insígnias, com que agraciou instituição, ao Reitor da Universidade Eduardo Mondlane, Orlando António Quilambo. Já no átrio do edifício, o Presidente da República procedeu à entrega de livros de Direito e de Língua Portuguesa que ofereceu à Biblioteca da Universidade.	2022-03-18	img06613,img06614,img06615,img06616,img06617,img06618,img06619,img06620,img06621,img06622
art726	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/inauguracao-de-empreendimento-turistico-portugues-na-reserva-especial-de-maputo/	Inauguração de empreendimento turístico português na Reserva Especial de Maputo	O Presidente da República, juntamente com o Presidente da República de Moçambique, Filipe Nyusi, inauguraram o empreendimento turístico do Grupo Visabeira “Montebelo Milibangalala Bay and Resort” na Reserva Especial de Maputo. Após o descerrar da placa e o corte da fita de inauguração, os dois Chefes de Estado visitaram este novo investimento empresarial português em Moçambique.	2022-03-18	img06623,img06624,img06625,img06626,img06627,img06628,img06629,img06630,img06631,img06632,img06633,img06634
art727	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/presidente-da-republica-reuniu-com-a-presidente-da-assembleia-da-republica-de-mocambique/	Presidente da República reuniu com a Presidente da Assembleia da República de Moçambique	No início do segundo dia da Visita Oficial a Moçambique, o Presidente Marcelo Rebelo de Sousa foi recebido pela Presidente da Assembleia da República de Moçambique, Esperança Laurinda Bias. Após uma cerimónia de boas-vindas em que foram executados os Hinos Nacionais dos dois países e cumprimento aos Membros da Comissão Permanente, o Presidente da República seguiu-se um encontro com a Presidente do Parlamento moçambicano, que foi posteriormente alargado às respetivas delegações.	2022-03-18	img06635,img06636,img06637,img06638,img06639,img06640,img06641,img06642,img06643,img06644,img06645,img06646
art728	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/presidente-da-republica-no-jantar-oficial-oferecido-pelo-seu-homologo-mocambicano/	Presidente da República no jantar oficial oferecido pelo seu homólogo moçambicano	No final do primeiro dia da Visita Oficial a Moçambique, o Presidente Filipe Nyusi ofereceu um jantar em honra do Presidente Marcelo Rebelo de Sousa, no Palácio da Ponta Vermelha em Maputo, no início do qual os dois Chefes de Estado usaram da palavra e brindaram aos laços e relações que unem os dois países.	2022-03-17	img06647,img06648,img06649,img06650,img06651,img06652,img06653,img06654,img06655,img06656,img06657,img06658
art729	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/visita-a-escola-portuguesa-de-mocambique/	Visita à Escola Portuguesa de Moçambique	O Presidente da República visitou, em Maputo, a Escola Portuguesa de Moçambique e presidiu à Sessão solene de entrega dos Prémios Miguel Torga e Baltazar Rebelo de Sousa. Recebido com um momento de música e dança por um grupo de funcionários da Escola, o Presidente Marcelo Rebelo de Sousa saudou e conviveu, no espaço exterior, com os alunos e professores presentes. Seguiu-se, no auditório Carlos Paredes, a sessão solene em que foram entregues os prémios Miguel Torga aos melhores alunos na disciplina de Português dos três ciclos de ensino e na qual o Presidente da República entregou o Prémio Baltazar Rebelo de Sousa à aluna do 11.º ano que mais se distinguiu no ano letivo anterior. No final, decorreu uma visita guiada pela artista plástica moçambicana Reinata Sadimba, a uma exposição com alguns dos seus trabalhos.	2022-03-17	img06659,img06660,img06661,img06662,img06663,img06664,img06665,img06666,img06667,img06668,img06669,img06670
art730	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/homenagem-aos-herois-mocambicanos/	Homenagem aos Heróis Moçambicanos	O Presidente da República depositou uma coroa de flores no Monumento aos Heróis Moçambicanos, em Maputo, no âmbito da Visita Oficial que hoje iniciou a Moçambique. Seguiu-se uma visita à cripta do monumento, onde o Presidente Marcelo Rebelo de Sousa depositou uma rosa branca junto a cada uma das lápides.	2022-03-17	img06671,img06672,img06673,img06674,img06675,img06676,img06677
art731	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/encontro-com-o-presidente-da-republica-de-mocambique/	Encontro com o Presidente da República de Moçambique	No início da Visita Oficial a Moçambique, o Presidente da República foi recebido pelo Presidente da República de Moçambique, Filipe Nyusi, numa cerimónia de boas-vindas, onde lhe foram prestadas Honras Militares. Os dois Chefes de Estado mantiveram depois uma reunião a sós, que foi posteriormente alargada às respetivas delegações. No final das reuniões, os Presidentes da República deram uma conferência de imprensa.	2022-03-17	img06678,img06679,img06680,img06681,img06682,img06683,img06684,img06685,img06686,img06687,img06688,img06689
art732	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/presidente-da-republica-em-maputo-para-visita-oficial-a-mocambique/	Presidente da República em Maputo para Visita Oficial a Moçambique	O Presidente Marcelo Rebelo de Sousa chegou ao Aeroporto Internacional de Maputo para uma Visita Oficial de quatro dias a Moçambique a convite do seu homólogo moçambicano, Filipe Nyusi. Recebido à chegada com Alas de Honra e exibições de grupos culturais, com cantares e danças tradicionais moçambicanas, o Presidente da República, acompanhado pelo Secretário de Estado dos Negócios Estrangeiros e da Cooperação, Francisco André, cumprimentou as diversas entidades oficiais presentes, entre as quais, o Ministro das Obras Públicas, Habitação e Recursos Hídricos, Carlos Mesquita. Além dos encontros institucionais na Presidência da República e na Assembleia da República, o programa da Visita Oficial, que hoje se inicia, terá uma forte componente militar e uma dimensão empresarial.	2022-03-17	img06690,img06691,img06692,img06693,img06694,img06695,img06696,img06697,img06698,img06699,img06700,img06701
art733	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/presidente-da-republica-na-abertura-da-btl/	Presidente da República na abertura da BTL	O Presidente Marcelo Rebelo de Sousa visitou, na FIL em Lisboa, a BTL - Bolsa de Turismo de Lisboa, tendo estado presente nos 4 pavilhões daquela que é a maior feira do setor no nosso país. Com esta visita, o Presidente da República expressou o seu apoio a um setor muito relevante para a economia nacional, que deu mostras de grande resiliência no últimos dois anos e que, apesar da dificuldades e incertezas provocadas pela atual conjuntura internacional, se apresenta nesta feira com grande dinamismo.	2022-03-16	img06702,img06703,img06704,img06705,img06706,img06707,img06708,img06709,img06710,img06711,img06712,img06713
art734	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/condecoracao-de-nuno-crato-no-palacio-de-belem/	Condecoração de Nuno Crato no Palácio de Belém	O Presidente da República condecorou, no Palácio de Belém, o professor catedrático e antigo Ministro da Educação, Nuno Crato, com a Grã-Cruz da Ordem da Instrução Pública.	2022-03-15	img06714,img06715,img06716
art735	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/condecoracao-de-antonio-chainho-no-palacio-de-belem/	Condecoração de António Chainho no Palácio de Belém	O Presidente da República condecorou, no Palácio de Belém, o guitarrista e compositor, António Chainho, com o grau de Comendador da Ordem do Infante D. Henrique.	2022-03-15	img06717,img06718,img06719,img06720,img06721
art736	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/programa-artistas-no-palacio-de-belem-com-pedro-calapez/	Programa “Artistas no Palácio de Belém” com Pedro Calapez	O Presidente da República participou no décimo encontro do Programa “Artistas no Palácio de Belém”, que teve como convidado o artista plástico Pedro Calapez, que manteve um diálogo com alunos da Escola Básica e Secundária Dr. Ferreira da Silva, de Cucujães, em Oliveira de Azeméis, sobre o seu percurso artístico. O Programa “Artistas no Palácio de Belém”, que vai decorrer até ao final de março de 2022, conta com a participação de: Alfredo Cunha, Ana Vidigal, Henrique Cayatte, Ilda David, Joana Vasconcelos, João Louro, José de Guimarães, Manuel Rosa, Noé Sendas, Pedro Cabrita Reis, Pedro Calapez, Rui Chafes, Rui Sanches e Vhils. Com esta iniciativa, o Presidente da República sublinha o inestimável contributo da arte e dos artistas no desenvolvimento do nosso País.	2022-03-15	img06722,img06723,img06724,img06725,img06726,img06727,img06728,img06729,img06730,img06731,img06732,img06733
art737	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/programa-artistas-no-palacio-de-belem-com-alfredo-cunha/	Programa “Artistas no Palácio de Belém” com Alfredo Cunha	O Presidente da República participou no nono encontro do Programa “Artistas no Palácio de Belém”, que teve como convidado o fotógrafo Alfredo Cunha, que manteve um diálogo com alunos da Escola Básica e Secundária José Gomes Ferreira, de Ferreira do Alentejo, sobre o seu percurso artístico. O Programa “Artistas no Palácio de Belém”, que vai decorrer até ao final de março de 2022, conta com a participação de: Alfredo Cunha, Ana Vidigal, Henrique Cayatte, Ilda David, Joana Vasconcelos, João Louro, José de Guimarães, Manuel Rosa, Noé Sendas, Pedro Cabrita Reis, Pedro Calapez, Rui Chafes, Rui Sanches e Vhils. Com esta iniciativa, o Presidente da República sublinha o inestimável contributo da arte e dos artistas no desenvolvimento do nosso País.	2022-03-15	img06734,img06735,img06736,img06737,img06738,img06739,img06740,img06741,img06742,img06743,img06744,img06745
art738	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/conselho-de-estado-sobre-a-situacao-na-ucrania/	Conselho de Estado sobre a situação na Ucrânia	O Presidente da República presidiu, no Palácio da Cidadela em Cascais, à Reunião do Conselho de Estado, que abordou a situação na Ucrânia. No final, o Presidente Marcelo Rebelo de Sousa proferiu uma declaração ao País.	2022-03-14	img06746,img06747,img06748,img06749,img06750,img06751,img06752,img06753,img06754
art739	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/visita-ao-liceu-frances-charles-lepierre/	Visita ao Liceu Francês Charles Lepierre	O Presidente da República visitou o Liceu Francês Charles Lepierre, em Lisboa, onde foi recebido por Florence Mangin, embaixadora da França em Portugal, e pela equipa de direção do liceu.A visita, a primeira de um Chefe de Estado português ao Liceu, incluiu um encontro com alunos do primeiro ciclo, que apresentaram as suas descobertas sobre a água e os oceanos, e um debate centrado no tema Alterações climáticas / papel dos jovens na defesa do planeta, em que participaram estudantes de idades compreendidas entre os 12 e os 17 anos.	2022-03-14	img06755,img06756,img06757,img06758,img06759,img06760,img06761,img06762,img06763,img06764,img06765,img06766
art740	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/visita-a-casa-das-imagens-lauro-antonio/	Visita à Casa das Imagens Lauro António	O Presidente da República Marcelo Rebelo de Sousa visitou a Casa das Imagens Lauro António - Biblioteca, Mediateca e Arquivo, que o cineasta legou ao município de Setúbal. Após a visita, acompanhado pela família de Lauro António, o Presidente da República assistiu ao filme “A Grande Ilusão”, de Jean Renoir, integrado no ciclo evocativo do cinema Apolo 70.	2022-03-12	img06767,img06768,img06769,img06770,img06771,img06772,img06773,img06774,img06775,img06776,img06777,img06778
art741	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/presidente-da-republica-em-concerto-solidario-pela-ucrania/	Presidente da República em Concerto Solidário pela Ucrânia	O Presidente da República assistiu ao “Lisboa Solidária - Concerto pela Ucrânia”, uma iniciativa do Teatro São Luiz e da Associação Pão a Pão a favor dos refugiados ucranianos em Portugal. O espetáculo contou com atuações de Agir, Camané, Carminho, Jorge Palma, Maria João, Mário Laginha, Samuel Úria e do Quinteto de Cordas da Orquestra Metropolitana de Lisboa, bem como a participação por vídeo dos Clã e Salvador Sobral.	2022-03-11	img06779,img06780,img06781,img06782,img06783,img06784,img06785
art742	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/presidente-da-republica-no-xviii-congresso-nacional-da-anafre/	Presidente da República no XVIII Congresso Nacional da ANAFRE	O Presidente da República presidiu, em Braga, à cerimónia de abertura do XVIII Congresso Nacional da Associação Nacional de Freguesias (ANAFRE). No final da sua intervenção, o Presidente Marcelo Rebelo de Sousa participou na homenagem aos antigos Presidentes da ANAFRE.	2022-03-11	img06786,img06787,img06788,img06789,img06790,img06791,img06792,img06793,img06794,img06795,img06796,img06797,img06798
art743	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/conferencia-anual-da-ordem-dos-economistas/	Conferência anual da Ordem dos Economistas	O Presidente Marcelo Rebelo de Sousa presidiu à sessão de abertura da conferência anual da Ordem dos Economistas, com o tema “Portugal: Objetivo Crescimento”, que decorreu na Fundação Calouste Gulbenkian, em Lisboa.	2022-03-11	img06799,img06800,img06801,img06802,img06803,img06804,img06805,img06806,img06807
art744	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/movimento-black-excellence-global-network-recebido-em-belem/	Movimento “Black Excellence Global Network” recebido em Belém	O Presidente da República recebeu, em audiência no Palácio de Belém, representantes do movimento “Black Excellence Global Network”, Myriam Taylor, Carla Adão e Faranaz Keshavjee, que apresentaram os projetos “Task Force #PróHumanity Nacional” e “Task Force #PróHumanity Europeia” no contexto da defesa dos direitos humanos.	2022-03-10	img06808
art745	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/audiencia-ao-vice-presidente-do-banco-europeu-de-investimento/	Audiência ao Vice-Presidente do Banco Europeu de Investimento	O Presidente da República recebeu, em audiência no Palácio de Belém, o Vice-Presidente do Banco Europeu de Investimento, Ricardo Mourinho Félix, acompanhado por Miguel Morgado, Chefe de Representação do BEI em Portugal. Na audiência foram apresentadas as áreas de atuação do BEI em Portugal nos anos mais recentes bem como potenciais áreas de investimento em Portugal.	2022-03-10	img06809
art746	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/presidente-da-republica-recebeu-refugiados-ucranianos/	Presidente da República recebeu refugiados ucranianos	O Presidente Marcelo Rebelo de Sousa recebeu, no Aeródromo de Trânsito n.º 1 (AT1) em Lisboa, um voo humanitário, promovido pela sociedade civil, que trouxe para Portugal um grupo de cerca de 250 refugiados ucranianos. Acompanhado pelos empresários que tomaram a iniciativa de organizar o voo: José Ângelo Neto e Roman Kurtysh, o Presidente da República subiu a bordo da aeronave cumprimentando e desejando a todos as boas-vindas ao nosso País.	2022-03-10	img06810,img06811,img06812,img06813,img06814,img06815,img06816,img06817,img06818,img06819,img06820,img06821
art747	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/presidente-da-republica-assinalou-o-dia-internacional-da-mulher/	Presidente da República assinalou o Dia Internacional da Mulher	Para assinalar o Dia Internacional da Mulher, o Presidente Marcelo Rebelo de Sousa participou na apresentação do Projeto “Queijeiras”, uma homenagem às mulheres queijeiras da região da Serra da Estrela. A apresentação do projeto e do livro “As Guardiãs da Montanha” teve lugar no Antigo Picadeiro Real e contou com a presença de 42 queijeiras, representativas dos 9 concelhos dos territórios das Aldeias de Montanha, da Serra da Estrela e da Gardunha, que integram este projeto.	2022-03-08	img06822,img06823,img06824,img06825,img06826,img06827,img06828,img06829,img06830,img06831,img06832,img06833
art748	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/programa-artistas-no-palacio-de-belem-com-henrique-cayatte/	Programa “Artistas no Palácio de Belém” com Henrique Cayatte	O Presidente da República participou no oitavo encontro do Programa “Artistas no Palácio de Belém”, que teve como convidado o designer e ilustrador Henrique Cayatte, que manteve um diálogo com alunos da Escola Secundária de Sacavém sobre o seu percurso artístico. O Programa “Artistas no Palácio de Belém”, que vai decorrer até ao final de março de 2022, conta com a participação de: Alfredo Cunha, Ana Vidigal, Henrique Cayatte, Ilda David, Joana Vasconcelos, João Louro, José de Guimarães, Manuel Rosa, Noé Sendas, Pedro Cabrita Reis, Pedro Calapez, Rui Chafes, Rui Sanches e Vhils. Com esta iniciativa, o Presidente da República sublinha o inestimável contributo da arte e dos artistas no desenvolvimento do nosso País.	2022-03-08	img06834,img06835,img06836,img06837,img06838,img06839,img06840,img06841,img06842,img06843,img06844,img06845,img06846
art749	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/visita-a-marinha/	Visita à Marinha	O Presidente da República e Comandante Supremo das Forças Armadas efetuou, na Base Naval de Lisboa, uma visita à Marinha. Após ter sido recebido com Honras Militares, que incluiu a execução do Hino Nacional, salvas pelo NRP António Enes, revista e desfile da Guarda de Honra, o Presidente Marcelo Rebelo de Sousa, acompanhado pelo Ministro da Defesa Nacional, João Gomes Cravinho, e pelo Chefe do Estado-Maior da Armada, Almirante Henrique Gouveia e Melo, assistiu a três ações de demostração dinâmica do Dispositivo Operacional da Marinha e da Autoridade Marítima Nacional a bordo do navio-patrulha oceânico NRP Sines. A demonstração teve início com uma ação direta a um navio, combinada com uma inserção por helicóptero e embarcação para resgate de um cidadão. Seguiu-se um exercício de extração de “não combatentes” a partir de um ponto de reembarque, e por fim uma ação de salvamento no mar com meios da Autoridade Marítima Nacional. No final, o Presidente da República almoçou com as Altas Patentes da Marinha no Palácio do Alfeite.	2022-03-08	img06847,img06848,img06849,img06850,img06851,img06852,img06853,img06854,img06855,img06856,img06857,img06858,img06859
art750	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/programa-artistas-no-palacio-de-belem-com-manuel-rosa/	Programa “Artistas no Palácio de Belém” com Manuel Rosa	O escultor Manuel Rosa foi o artista convidado do sétimo encontro do Programa “Artistas no Palácio de Belém”, onde, após ter efetuado uma apresentação do seu percurso artístico, manteve um diálogo com alunos do Ensino Secundário da Escola Secundária de S. João do Estoril em Lisboa. O Programa “Artistas no Palácio de Belém”, que vai decorrer até ao final de março de 2022, conta com a participação de: Alfredo Cunha, Ana Vidigal, Henrique Cayatte, Ilda David, Joana Vasconcelos, João Louro, José de Guimarães, Manuel Rosa, Noé Sendas, Pedro Cabrita Reis, Pedro Calapez, Rui Chafes, Rui Sanches e Vhils. Com esta iniciativa, o Presidente da República sublinha o inestimável contributo da arte e dos artistas no desenvolvimento do nosso País.	2022-03-08	img06860,img06861,img06862,img06863,img06864,img06865,img06866,img06867,img06868,img06869
art751	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/presidente-da-republica-recebeu-credenciais-de-novos-embaixadores-em-portugal/	Presidente da República recebeu credenciais de novos Embaixadores em Portugal	O Presidente Marcelo Rebelo de Sousa recebeu, em cerimónia no Palácio Nacional da Ajuda, as cartas credenciais de novos Embaixadores em Portugal. Entregaram as suas credenciais o Embaixador da Colômbia, Alejandro Zaccour Urdinola, a Embaixadora de Cuba, Yusmari Díaz Pérez, o Embaixador do Chipre, Elpidoforos A. Economou, e o Embaixador do Brasil, Raimundo Carreiro.	2022-03-07	img06870,img06871,img06872,img06873,img06874,img06875,img06876,img06877,img06878,img06879,img06880,img06881
art752	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/presidente-da-republica-visita-os-estudios-da-rtp/	Presidente da República visita os estúdios da RTP	No dia em que se assinalam os 65 anos da RTP - Rádio e Televisão de Portugal, o Presidente da República visitou os estúdios de informação e de rádio da empresa. Após um almoço no refeitório, junto dos colaboradores, o Presidente Marcelo Rebelo de Sousa cantou os parabéns e cortou o bolo por ocasião dos 65 anos da primeira emissão do canal.	2022-03-07	img06882,img06883,img06884,img06885,img06886,img06887,img06888,img06889,img06890,img06891,img06892,img06893,img06894
art753	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/visita-ao-centro-de-acolhimento-de-refugiados-ucranianos-em-lisboa/	Visita ao centro de acolhimento de refugiados ucranianos em Lisboa	O Presidente da República visitou, acompanhado pelo Presidente da Câmara Municipal de Lisboa, Carlos Moedas, o centro de acolhimento e apoio a refugiados ucranianos, instalado no pavilhão da sede da Polícia Municipal de Lisboa.	2022-03-03	img06895,img06896,img06897,img06898,img06899,img06900,img06901,img06902,img06903
art754	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/cerimonia-de-condecoracao-do-servico-nacional-de-saude/	Cerimónia de Condecoração do Serviço Nacional de Saúde	O Presidente da República condecorou, no Palácio da Cidadela, em Cascais, o Serviço Nacional de Saúde (SNS), como Membro Honorário da Ordem Militar da Torre e Espada, do Valor, Lealdade e Mérito, tendo recebido as insígnias a Ministra da Saúde, Marta Temido. Após a cerimónia, o Presidente Marcelo Rebelo de Sousa jantou com especialistas que contribuíram para a análise da “Situação epidemiológica da Covid-19 em Portugal” nas reuniões do Infarmed.	2022-03-02	img06904,img06905,img06906,img06907,img06908,img06909,img06910,img06911,img06912,img06913,img06914
art755	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/apresentacao-publica-da-iniciativa-um-livro-para-angola/	Apresentação pública da iniciativa “Um livro para Angola”	O Presidente Marcelo Rebelo de Sousa presidiu, no Mosteiro de São Dinis e São Bernardo em Odivelas, à Cerimónia de apresentação pública da iniciativa “Um livro para Angola”, promovida pelo Lions Clubs International com o apoio da Câmara Municipal de Odivelas. O Presidente da República enalteceu esta iniciativa que visou apoiar a Associação dos Jovens Ambientalistas do Moxico, através da angariação de cerca de 40 mil livros para a Biblioteca Provincial da cidade de Luena, Moxico em Angola.	2022-03-02	img06915,img06916,img06917,img06918,img06919,img06920,img06921,img06922,img06923,img06924,img06925,img06926,img06927
art756	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/cerimonia-de-condecoracoes-no-palacio-de-belem/	Cerimónia de condecorações no Palácio de Belém	O Presidente da República e Comandante Supremo das Forças Armadas condecorou, em cerimónia no Palácio de Belém, o Almirante António Mendes Calado, ex-Chefe do Estado-Maior da Armada, e o General Joaquim Nunes Borrego, ex-Chefe do Estado-Maior da Força Aérea, com a Grã-Cruz da Ordem Militar de Cristo.	2022-03-02	img06928,img06929,img06930,img06931,img06932,img06933,img06934
art757	https://www.presidencia.pt/atualidade/toda-a-atualidade/2022/03/ruy-de-carvalho-homenageado-pelo-presidente-da-republica/	Ruy de Carvalho homenageado pelo Presidente da República	Assinalando a comemoração dos 95 anos de idade do ator, o Presidente da República condecorou Ruy de Carvalho com a Grã-Cruz da Ordem Militar de Sant’Iago da Espada. As insígnias foram entregues ao ator após o Presidente Marcelo Rebelo de Sousa ter assistido à peça “A Ratoeira”, de Agatha Christie, numa sessão especial no Teatro Politeama, em Lisboa. O Presidente da República inaugurou a exposição “Retratos contados”, com curadoria de Nélson Mateus, dedicada a uma retrospetiva da carreira do ator.	2022-03-01	img06935,img06936,img06937,img06938,img06939,img06940,img06941,img06942,img06943,img06944,img06945
art758	https://www.presidencia.pt/atualidade/toda-a-atualidade/2020/10/presidente-da-republica-recebeu-a-cnese/	Presidente da República recebeu a CNESE	O Presidente Marcelo Rebelo de Sousa recebeu, em audiência no Palácio de Belém, uma delegação da Comissão Negociadora Sindical dos Enfermeiros (CNESE), constituída pelo Sindicato dos Enfermeiros Portugueses (SEP) e pelo Sindicato dos Enfermeiros da Região Autónoma da Madeira (SERAM).Esteve presente o Presidente do SEP, João Carlos Martins, também em representação do SERAM.	2020-10-30	img06946,img06947
art759	https://www.presidencia.pt/atualidade/toda-a-atualidade/2020/10/presidente-da-republica-recebeu-a-fense/	Presidente da República recebeu a FENSE	O Presidente Marcelo Rebelo de Sousa recebeu, em audiência no Palácio de Belém, uma delegação da Federação Nacional dos Sindicatos de Enfermeiros (FENSE), constituída pelo Sindicato dos Enfermeiros (SE) e pelo Sindicato Independente dos Profissionais de Enfermagem (SIPEnf).Estiveram presentes o Presidente do SE, José Correia Azevedo, e o Presidente do SIPEnf, Fernando Mendes Parreira.	2020-10-30	img06948,img06949
art760	https://www.presidencia.pt/atualidade/toda-a-atualidade/2020/10/presidente-da-republica-recebeu-a-aspe-o-sindepor-e-o-siteu/	Presidente da República recebeu a ASPE, o SINDEPOR e o SITEU	O Presidente Marcelo Rebelo de Sousa recebeu, em audiência no Palácio de Belém, uma delegação da Associação Sindical Portuguesa dos Enfermeiros (ASPE), do Sindicato Democrático dos Enfermeiros de Portugal (SINDEPOR) e do Sindicato Independente de Todos os Enfermeiros Unidos (SITEU).Estiveram presentes Lúcia Leite, Presidente da ASPE, Jorge Miguel Correia, Secretário da Direção da SINDEPOR, e Gorete Pimentel Presidente do SITEU.	2020-10-30	img06950,img06951,img06952
art761	https://www.presidencia.pt/atualidade/toda-a-atualidade/2020/10/presidente-da-republica-recebeu-ciclistas-portugueses-participantes-no-giro-d-italia/	Presidente da República recebeu ciclistas portugueses participantes no “Giro d’Italia”	O Presidente Marcelo Rebelo de Sousa recebeu, no Palácio de Belém, os ciclistas João Almeida e Rúben Guerreiro que se destacaram e fizeram história na Volta a Itália em bicicleta, que terminou no passado domingo em Milão, com duas prestações extraordinárias durante as três semanas de corrida.João Almeida envergou durante quinze das vinte e uma etapas a camisola rosa e terminou a prova em quarto lugar, a melhor classificação de sempre de um português. Rúben Guerreiro venceu uma etapa e conquistou a camisola azul, correspondente à melhor classificação nas etapas de montanha, a primeira camisola conquistada por um português numa das “grandes voltas”.	2020-10-29	img06953,img06954,img06955,img06956,img06957,img06958,img06959,img06960,img06961,img06962
